"state_name","year","Value"
"VERMONT",2007,2740
"VIRGINIA",2007,4900
"WASHINGTON",2007,1850
"WEST VIRGINIA",2007,2300
"WISCONSIN",2007,3640
"WYOMING",2007,490
"ALABAMA",2008,2300
"ARIZONA",2008,3500
"ARKANSAS",2008,2420
"CALIFORNIA",2008,6440
"COLORADO",2008,1150
"CONNECTICUT",2008,12700
"DELAWARE",2008,10300
"FLORIDA",2008,5640
"GEORGIA",2008,4300
"IDAHO",2008,2500
"ILLINOIS",2008,4550
"INDIANA",2008,4100
"IOWA",2008,3950
"KANSAS",2008,1020
"KENTUCKY",2008,2850
"LOUISIANA",2008,2050
"MAINE",2008,2200
"MARYLAND",2008,8000
"MASSACHUSETTS",2008,12300
"MICHIGAN",2008,3900
"MINNESOTA",2008,2970
"MISSISSIPPI",2008,2080
"MISSOURI",2008,2300
"MONTANA",2008,900
"NEBRASKA",2008,1330
"NEVADA",2008,1000
"NEW HAMPSHIRE",2008,4900
"NEW JERSEY",2008,15300
"NEW MEXICO",2008,500
"NEW YORK",2008,2350
"NORTH CAROLINA",2008,4450
"NORTH DAKOTA",2008,770
"OHIO",2008,4020
"OKLAHOMA",2008,1150
"OREGON",2008,1900
"PENNSYLVANIA",2008,5120
"RHODE ISLAND",2008,16800
"SOUTH CAROLINA",2008,2950
"SOUTH DAKOTA",2008,920
"TENNESSEE",2008,3450
"TEXAS",2008,1550
"UTAH",2008,1850
"VERMONT",2008,2900
"VIRGINIA",2008,5000
"WASHINGTON",2008,2020
"WEST VIRGINIA",2008,2500
"WISCONSIN",2008,3850
"WYOMING",2008,560
"ALABAMA",2009,2250
"ARIZONA",2009,3440
"ARKANSAS",2009,2340
"CALIFORNIA",2009,6580
"COLORADO",2009,1100
"CONNECTICUT",2009,12000
"DELAWARE",2009,8910
"FLORIDA",2009,5300
"GEORGIA",2009,4030
"IDAHO",2009,2200
"ILLINOIS",2009,4450
"INDIANA",2009,3960
"IOWA",2009,3780
"KANSAS",2009,1010
"KENTUCKY",2009,2800
"LOUISIANA",2009,1970
"MAINE",2009,2130
"MARYLAND",2009,7380
"MASSACHUSETTS",2009,12000
"MICHIGAN",2009,3670
"MINNESOTA",2009,2810
"MISSISSIPPI",2009,2020
"MISSOURI",2009,2160
"MONTANA",2009,700
"NEBRASKA",2009,1320
"NEVADA",2009,998
"NEW HAMPSHIRE",2009,4770
"NEW JERSEY",2009,13800
"NEW MEXICO",2009,470
"NEW YORK",2009,2400
"NORTH CAROLINA",2009,4210
"NORTH DAKOTA",2009,767
"OHIO",2009,3810
"OKLAHOMA",2009,1150
"OREGON",2009,1770
"PENNSYLVANIA",2009,5120
"RHODE ISLAND",2009,15800
"SOUTH CAROLINA",2009,2930
"SOUTH DAKOTA",2009,879
"TENNESSEE",2009,3260
"TEXAS",2009,1530
"UTAH",2009,1800
"VERMONT",2009,2880
"VIRGINIA",2009,4750
"WASHINGTON",2009,1990
"WEST VIRGINIA",2009,2360
"WISCONSIN",2009,3700
"WYOMING",2009,530
"ALABAMA",2010,2300
"ARIZONA",2010,3390
"ARKANSAS",2010,2400
"CALIFORNIA",2010,6660
"COLORADO",2010,1080
"CONNECTICUT",2010,11500
"DELAWARE",2010,8130
"FLORIDA",2010,5090
"GEORGIA",2010,3770
"IDAHO",2010,2110
"ILLINOIS",2010,4720
"INDIANA",2010,4170
"IOWA",2010,4350
"KANSAS",2010,1060
"KENTUCKY",2010,2780
"LOUISIANA",2010,2050
"MAINE",2010,2050
"MARYLAND",2010,6980
"MASSACHUSETTS",2010,11200
"MICHIGAN",2010,3490
"MINNESOTA",2010,2870
"MISSISSIPPI",2010,2080
"MISSOURI",2010,2270
"MONTANA",2010,700
"NEBRASKA",2010,1470
"NEVADA",2010,997
"NEW HAMPSHIRE",2010,4690
"NEW JERSEY",2010,13100
"NEW MEXICO",2010,460
"NEW YORK",2010,2400
"NORTH CAROLINA",2010,4120
"NORTH DAKOTA",2010,821
"OHIO",2010,3850
"OKLAHOMA",2010,1200
"OREGON",2010,1830
"PENNSYLVANIA",2010,5050
"RHODE ISLAND",2010,14600
"SOUTH CAROLINA",2010,2950
"SOUTH DAKOTA",2010,945
"TENNESSEE",2010,3460
"TEXAS",2010,1600
"UTAH",2010,1810
"VERMONT",2010,2900
"VIRGINIA",2010,4500
"WASHINGTON",2010,2030
"WEST VIRGINIA",2010,2330
"WISCONSIN",2010,3650
"WYOMING",2010,540
"ALABAMA",2011,2340
"ARIZONA",2011,3330
"ARKANSAS",2011,2440
"CALIFORNIA",2011,6670
"COLORADO",2011,1100
"CONNECTICUT",2011,11600
"DELAWARE",2011,8140
"FLORIDA",2011,5130
"GEORGIA",2011,3610
"IDAHO",2011,2060
"ILLINOIS",2011,5390
"INDIANA",2011,5070
"IOWA",2011,5410
"KANSAS",2011,1240
"KENTUCKY",2011,2750
"LOUISIANA",2011,2200
"MAINE",2011,2080
"MARYLAND",2011,6870
"MASSACHUSETTS",2011,10900
"MICHIGAN",2011,3600
"MINNESOTA",2011,3160
"MISSISSIPPI",2011,2200
"MISSOURI",2011,2420
"MONTANA",2011,710
"NEBRASKA",2011,1840
"NEVADA",2011,995
"NEW HAMPSHIRE",2011,4560
"NEW JERSEY",2011,12800
"NEW MEXICO",2011,470
"NEW YORK",2011,2450
"NORTH CAROLINA",2011,4340
"NORTH DAKOTA",2011,930
"OHIO",2011,4160
"OKLAHOMA",2011,1260
"OREGON",2011,1900
"PENNSYLVANIA",2011,5070
"RHODE ISLAND",2011,14400
"SOUTH CAROLINA",2011,2980
"SOUTH DAKOTA",2011,1090
"TENNESSEE",2011,3510
"TEXAS",2011,1670
"UTAH",2011,1800
"VERMONT",2011,2980
"VIRGINIA",2011,4350
"WASHINGTON",2011,2060
"WEST VIRGINIA",2011,2580
"WISCONSIN",2011,3880
"WYOMING",2011,560
"ALABAMA",2012,2390
"ARIZONA",2012,3370
"ARKANSAS",2012,2620
"CALIFORNIA",2012,6880
"COLORADO",2012,1170
"CONNECTICUT",2012,11200
"DELAWARE",2012,8150
"FLORIDA",2012,5160
"GEORGIA",2012,3260
"IDAHO",2012,2140
"ILLINOIS",2012,6210
"INDIANA",2012,5840
"IOWA",2012,6530
"KANSAS",2012,1510
"KENTUCKY",2012,2840
"LOUISIANA",2012,2400
"MAINE",2012,2070
"MARYLAND",2012,6760
"MASSACHUSETTS",2012,10400
"MICHIGAN",2012,3890
"MINNESOTA",2012,3740
"MISSISSIPPI",2012,2250
"MISSOURI",2012,2710
"MONTANA",2012,760
"NEBRASKA",2012,2420
"NEVADA",2012,1040
"NEW HAMPSHIRE",2012,4440
"NEW JERSEY",2012,12300
"NEW MEXICO",2012,520
"NEW YORK",2012,2650
"NORTH CAROLINA",2012,4330
"NORTH DAKOTA",2012,1160
"OHIO",2012,4640
"OKLAHOMA",2012,1370
"OREGON",2012,1960
"PENNSYLVANIA",2012,5300
"RHODE ISLAND",2012,13800
"SOUTH CAROLINA",2012,3010
"SOUTH DAKOTA",2012,1330
"TENNESSEE",2012,3520
"TEXAS",2012,1690
"UTAH",2012,1800
"VERMONT",2012,3060
"VIRGINIA",2012,4260
"WASHINGTON",2012,2260
"WEST VIRGINIA",2012,2540
"WISCONSIN",2012,4110
"WYOMING",2012,590
"ALABAMA",2013,2500
"ARIZONA",2013,3500
"ARKANSAS",2013,2700
"CALIFORNIA",2013,6900
"COLORADO",2013,1280
"CONNECTICUT",2013,11100
"DELAWARE",2013,8170
"FLORIDA",2013,5200
"GEORGIA",2013,3300
"IDAHO",2013,2220
"ILLINOIS",2013,7100
"INDIANA",2013,6400
"IOWA",2013,7700
"KANSAS",2013,1750
"KENTUCKY",2013,3020
"LOUISIANA",2013,2550
"MAINE",2013,2100
"MARYLAND",2013,6930
"MASSACHUSETTS",2013,10400
"MICHIGAN",2013,4300
"MINNESOTA",2013,4300
"MISSISSIPPI",2013,2270
"MISSOURI",2013,2850
"MONTANA",2013,790
"NEBRASKA",2013,2800
"NEVADA",2013,1040
"NEW HAMPSHIRE",2013,4310
"NEW JERSEY",2013,12800
"NEW MEXICO",2013,500
"NEW YORK",2013,2600
"NORTH CAROLINA",2013,4340
"NORTH DAKOTA",2013,1550
"OHIO",2013,5100
"OKLAHOMA",2013,1450
"OREGON",2013,1970
"PENNSYLVANIA",2013,5430
"RHODE ISLAND",2013,13800
"SOUTH CAROLINA",2013,2980
"SOUTH DAKOTA",2013,1690
"TENNESSEE",2013,3570
"TEXAS",2013,1680
"UTAH",2013,1900
"VERMONT",2013,3200
"VIRGINIA",2013,4310
"WASHINGTON",2013,2300
"WEST VIRGINIA",2013,2550
"WISCONSIN",2013,4100
"WYOMING",2013,600
"ALABAMA",2014,2600
"ARIZONA",2014,3740
"ARKANSAS",2014,2850
"CALIFORNIA",2014,7300
"COLORADO",2014,1350
"CONNECTICUT",2014,11200
"DELAWARE",2014,8180
"FLORIDA",2014,5250
"GEORGIA",2014,3300
"IDAHO",2014,2360
"ILLINOIS",2014,7520
"INDIANA",2014,6950
"IOWA",2014,8500
"KANSAS",2014,2050
"KENTUCKY",2014,3150
"LOUISIANA",2014,2670
"MAINE",2014,2080
"MARYLAND",2014,6900
"MASSACHUSETTS",2014,10400
"MICHIGAN",2014,4700
"MINNESOTA",2014,4750
"MISSISSIPPI",2014,2340
"MISSOURI",2014,3100
"MONTANA",2014,860
"NEBRASKA",2014,3120
"NEVADA",2014,1080
"NEW HAMPSHIRE",2014,4280
"NEW JERSEY",2014,12800
"NEW MEXICO",2014,520
"NEW YORK",2014,2700
"NORTH CAROLINA",2014,4510
"NORTH DAKOTA",2014,1820
"OHIO",2014,5550
"OKLAHOMA",2014,1580
"OREGON",2014,2050
"PENNSYLVANIA",2014,5600
"RHODE ISLAND",2014,13700
"SOUTH CAROLINA",2014,3010
"SOUTH DAKOTA",2014,2070
"TENNESSEE",2014,3600
"TEXAS",2014,1850
"UTAH",2014,2030
"VERMONT",2014,3260
"VIRGINIA",2014,4320
"WASHINGTON",2014,2500
"WEST VIRGINIA",2014,2560
"WISCONSIN",2014,4400
"WYOMING",2014,630
"ALABAMA",2015,2630
"ARIZONA",2015,3780
"ARKANSAS",2015,3050
"CALIFORNIA",2015,7700
"COLORADO",2015,1440
"CONNECTICUT",2015,11300
"DELAWARE",2015,8180
"FLORIDA",2015,5400
"GEORGIA",2015,3270
"IDAHO",2015,2470
"ILLINOIS",2015,7500
"INDIANA",2015,7150
"IOWA",2015,8000
"KANSAS",2015,2030
"KENTUCKY",2015,3250
"LOUISIANA",2015,2800
"MAINE",2015,2090
"MARYLAND",2015,7000
"MASSACHUSETTS",2015,10400
"MICHIGAN",2015,4900
"MINNESOTA",2015,4700
"MISSISSIPPI",2015,2420
"MISSOURI",2015,3350
"MONTANA",2015,890
"NEBRASKA",2015,3050
"NEVADA",2015,1130
"NEW HAMPSHIRE",2015,4280
"NEW JERSEY",2015,13000
"NEW MEXICO",2015,510
"NEW YORK",2015,3000
"NORTH CAROLINA",2015,4500
"NORTH DAKOTA",2015,1920
"OHIO",2015,5750
"OKLAHOMA",2015,1730
"OREGON",2015,2120
"PENNSYLVANIA",2015,5500
"RHODE ISLAND",2015,13800
"SOUTH CAROLINA",2015,3010
"SOUTH DAKOTA",2015,2320
"TENNESSEE",2015,3650
"TEXAS",2015,1940
"UTAH",2015,2050
"VERMONT",2015,3300
"VIRGINIA",2015,4320
"WASHINGTON",2015,2700
"WEST VIRGINIA",2015,2600
"WISCONSIN",2015,4700
"WYOMING",2015,660
